slide_id,bif,tiene_h5,vendor,mpp_x,objective_power,level0_w,level0_h,n_regiones,regiones_json,n_parches,paso_grilla,n_bandas_h5,bandas_json,error
111940-2,111940-2.bif,1,ventana,0.46500000000000002,20,45074,21760,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":21760}]",1439,256,2,"[{""y_min"":2048,""y_max"":12928,""x_min"":18221,""x_max"":41052,""n_parches"":1041},{""y_min"":14528,""y_max"":19136,""x_min"":33373,""x_max"":42589,""n_parches"":398}]",
112003,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
112003-1,112003-1.bif,1,ventana,0.46500000000000002,20,47111,32000,1,"[{""i"":0,""x"":0,""y"":0,""w"":39680,""h"":32000}]",3824,256,1,"[{""y_min"":2112,""y_max"":29504,""x_min"":8693,""x_max"":45007,""n_parches"":3824}]",
112185,112185.bif,1,ventana,0.46500000000000002,20,52091,42240,1,"[{""i"":0,""x"":0,""y"":0,""w"":43520,""h"":42240}]",9304,256,1,"[{""y_min"":1408,""y_max"":40192,""x_min"":10175,""x_max"":51132,""n_parches"":9304}]",
112344,112344.bif,1,ventana,0.46500000000000002,20,40010,21760,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":21760}]",1132,256,1,"[{""y_min"":1216,""y_max"":18112,""x_min"":14188,""x_max"":36691,""n_parches"":1132}]",
112348,112348.bif,1,ventana,0.46500000000000002,20,40238,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":28160}]",2342,256,1,"[{""y_min"":1152,""y_max"":25408,""x_min"":15225,""x_max"":38191,""n_parches"":2342}]",
112787,112787.bif,1,ventana,0.46500000000000002,20,44068,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":26880}]",3198,256,1,"[{""y_min"":1216,""y_max"":26688,""x_min"":18036,""x_max"":42794,""n_parches"":3198}]",
112810,112810.bif,1,ventana,0.46500000000000002,20,48405,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":29440,""h"":30720}]",2749,256,1,"[{""y_min"":1088,""y_max"":29504,""x_min"":19374,""x_max"":47895,""n_parches"":2749}]",
112825,112825.bif,1,ventana,0.46500000000000002,20,43580,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":30720}]",2028,256,1,"[{""y_min"":1152,""y_max"":28160,""x_min"":13438,""x_max"":41276,""n_parches"":2028}]",
113142,113142.bif,1,ventana,0.46500000000000002,20,39645,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":25600}]",1143,256,1,"[{""y_min"":1536,""y_max"":22080,""x_min"":15538,""x_max"":35938,""n_parches"":1143}]",
113555,113555.bif,1,ventana,0.46500000000000002,20,47536,21760,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":21760}]",1699,256,1,"[{""y_min"":1792,""y_max"":19712,""x_min"":21496,""x_max"":45937,""n_parches"":1699}]",
113566,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
113566-2,113566-2.bif,1,ventana,0.46500000000000002,20,39066,32000,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":32000}]",3368,256,1,"[{""y_min"":1216,""y_max"":31744,""x_min"":8311,""x_max"":38748,""n_parches"":3368}]",
114357,114357.bif,1,ventana,0.46500000000000002,20,44537,38400,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":38400}]",4725,256,1,"[{""y_min"":0,""y_max"":34816,""x_min"":14013,""x_max"":44345,""n_parches"":4725}]",
115505,115505.bif,1,ventana,0.46500000000000002,20,47266,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":29440,""h"":30720}]",3552,256,1,"[{""y_min"":1664,""y_max"":29568,""x_min"":19123,""x_max"":47076,""n_parches"":3552}]",
115507,115507.bif,1,ventana,0.46500000000000002,20,48578,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":25600,""h"":26880}]",1393,256,1,"[{""y_min"":1216,""y_max"":25216,""x_min"":25503,""x_max"":47178,""n_parches"":1393}]",
115516,115516.bif,1,ventana,0.46500000000000002,20,43310,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":29440}]",1170,256,2,"[{""y_min"":1984,""y_max"":10624,""x_min"":16952,""x_max"":38769,""n_parches"":394},{""y_min"":11904,""y_max"":28160,""x_min"":11963,""x_max"":38448,""n_parches"":776}]",
115523-1,115523-1.bif,1,ventana,0.46500000000000002,20,39231,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":25600,""h"":25600}]",1843,256,1,"[{""y_min"":1280,""y_max"":24832,""x_min"":15103,""x_max"":36863,""n_parches"":1843}]",
115523-2,115523-2.bif,1,ventana,0.46500000000000002,20,47911,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":26880}]",1612,256,4,"[{""y_min"":0,""y_max"":256,""x_min"":25714,""x_max"":26994,""n_parches"":10},{""y_min"":1792,""y_max"":13120,""x_min"":25202,""x_max"":44713,""n_parches"":1073},{""y_min"":14528,""y_max"":17856,""x_min"":20085,""x_max"":37805,""n_parches"":119},{""y_min"":18752,""y_max"":26688,""x_min"":20853,""x_max"":42922,""n_parches"":410}]",
115716,115716.bif,1,ventana,0.46500000000000002,20,49499,43520,1,"[{""i"":0,""x"":0,""y"":0,""w"":46080,""h"":43520}]",10311,256,2,"[{""y_min"":0,""y_max"":256,""x_min"":41057,""x_max"":41825,""n_parches"":7},{""y_min"":1920,""y_max"":43328,""x_min"":3453,""x_max"":48540,""n_parches"":10304}]",
115888,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
115888-1,115888-1.bif,1,ventana,0.46500000000000002,20,40665,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":29440}]",4190,256,1,"[{""y_min"":1280,""y_max"":28864,""x_min"":10230,""x_max"":38763,""n_parches"":4190}]",
115888-2,115888-2.bif,1,ventana,0.46500000000000002,20,37625,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":21760,""h"":26880}]",1157,256,1,"[{""y_min"":2176,""y_max"":21632,""x_min"":17020,""x_max"":34425,""n_parches"":1157}]",
115893-1,115893-1.bif,1,ventana,0.46500000000000002,20,37513,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":26880}]",3194,256,1,"[{""y_min"":896,""y_max"":26688,""x_min"":8116,""x_max"":34204,""n_parches"":3194}]",
115893-1-2,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
115893-2,115893-2.bif,1,ventana,0.46500000000000002,20,48290,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":37120,""h"":30720}]",3748,256,1,"[{""y_min"":1600,""y_max"":28864,""x_min"":13559,""x_max"":45806,""n_parches"":3748}]",
115999,115999.bif,1,ventana,0.46500000000000002,20,45589,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":30720}]",3511,256,2,"[{""y_min"":1920,""y_max"":26880,""x_min"":13874,""x_max"":41883,""n_parches"":3488},{""y_min"":27968,""y_max"":29504,""x_min"":26726,""x_max"":27494,""n_parches"":23}]",
116014,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
116344,116344.bif,1,ventana,0.46500000000000002,20,40290,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":29440,""h"":25600}]",2500,256,1,"[{""y_min"":0,""y_max"":24256,""x_min"":12918,""x_max"":39398,""n_parches"":2500}]",
116350,116350.bif,1,ventana,0.46500000000000002,20,39662,37120,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":37120}]",1054,256,4,"[{""y_min"":2304,""y_max"":6592,""x_min"":23093,""x_max"":34352,""n_parches"":102},{""y_min"":10240,""y_max"":22592,""x_min"":7612,""x_max"":32691,""n_parches"":672},{""y_min"":26368,""y_max"":28736,""x_min"":8955,""x_max"":19447,""n_parches"":86},{""y_min"":30080,""y_max"":35392,""x_min"":12154,""x_max"":20728,""n_parches"":194}]",
116350-1,116350-1.bif,1,ventana,0.46500000000000002,20,48510,34560,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":34560}]",5058,256,2,"[{""y_min"":0,""y_max"":512,""x_min"":27966,""x_max"":31550,""n_parches"":21},{""y_min"":1856,""y_max"":34304,""x_min"":15103,""x_max"":46142,""n_parches"":5037}]",
116350-2,116350-2.bif,1,ventana,0.46500000000000002,20,49257,106240,1,"[{""i"":0,""x"":0,""y"":0,""w"":40960,""h"":106240}]",4780,256,9,"[{""y_min"":3648,""y_max"":23104,""x_min"":21493,""x_max"":37487,""n_parches"":950},{""y_min"":27776,""y_max"":28544,""x_min"":29554,""x_max"":31090,""n_parches"":24},{""y_min"":32448,""y_max"":51776,""x_min"":22645,""x_max"":43244,""n_parches"":1118},{""y_min"":55680,""y_max"":56704,""x_min"":29810,""x_max"":31602,""n_parches"":30},{""y_min"":58176,""y_max"":58432,""x_min"":34096,""x_max"":34864,""n_parches"":8},{""y_min"":60416,""y_max"":79680,""x_min"":22773,""x_max"":38958,""n_parches"":1177},{""y_min"":83008,""y_max"":84032,""x_min"":29682,""x_max"":31474,""n_parches"":33},{""y_min"":85376,""y_max"":85888,""x_min"":33584,""x_max"":34864,""n_parches"":13},{""y_min"":87744,""y_max"":106112,""x_min"":8316,""x_max"":49065,""n_parches"":1427}]",
116352,116352.bif,1,ventana,0.46500000000000002,20,46228,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":29440}]",3052,256,2,"[{""y_min"":0,""y_max"":256,""x_min"":41560,""x_max"":42584,""n_parches"":8},{""y_min"":1216,""y_max"":29312,""x_min"":14450,""x_max"":43995,""n_parches"":3044}]",
116417,116417.bif,1,ventana,0.46500000000000002,20,51913,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":25600}]",875,256,1,"[{""y_min"":3776,""y_max"":23872,""x_min"":26084,""x_max"":50765,""n_parches"":875}]",
116425,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
116425-1,116425-1.bif,1,ventana,0.46500000000000002,20,46449,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":30720}]",3984,256,2,"[{""y_min"":0,""y_max"":768,""x_min"":33077,""x_max"":34869,""n_parches"":29},{""y_min"":1920,""y_max"":30272,""x_min"":16634,""x_max"":43954,""n_parches"":3955}]",
116425-2,116425-2.bif,1,ventana,0.46500000000000002,20,43022,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":26880}]",1386,256,2,"[{""y_min"":2112,""y_max"":3840,""x_min"":27040,""x_max"":29789,""n_parches"":47},{""y_min"":4992,""y_max"":25536,""x_min"":18218,""x_max"":41616,""n_parches"":1339}]",
116736,116736.bif,1,ventana,0.46500000000000002,20,44401,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":30720}]",4062,256,1,"[{""y_min"":0,""y_max"":30272,""x_min"":12603,""x_max"":42164,""n_parches"":4062}]",
116778,116778.bif,1,ventana,0.46500000000000002,20,42938,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":29440}]",3258,256,1,"[{""y_min"":0,""y_max"":27456,""x_min"":14653,""x_max"":40701,""n_parches"":3258}]",
116781,116781.bif,1,ventana,0.46500000000000002,20,43264,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":29440}]",3251,256,1,"[{""y_min"":1728,""y_max"":28608,""x_min"":11840,""x_max"":39872,""n_parches"":3251}]",
116852,116852.bif,1,ventana,0.46500000000000002,20,43716,33280,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":33280}]",3778,256,1,"[{""y_min"":2432,""y_max"":31552,""x_min"":13293,""x_max"":41818,""n_parches"":3778}]",
117226,117226.bif,1,ventana,0.46500000000000002,20,45719,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":26880}]",1615,256,2,"[{""y_min"":1152,""y_max"":20160,""x_min"":16625,""x_max"":42333,""n_parches"":1472},{""y_min"":21952,""y_max"":25024,""x_min"":21996,""x_max"":26092,""n_parches"":143}]",
117413,117413.bif,1,ventana,0.46500000000000002,20,53490,106240,1,"[{""i"":0,""x"":0,""y"":0,""w"":38400,""h"":106240}]",9791,256,4,"[{""y_min"":0,""y_max"":21952,""x_min"":25465,""x_max"":53362,""n_parches"":2379},{""y_min"":23040,""y_max"":77696,""x_min"":19322,""x_max"":47990,""n_parches"":5376},{""y_min"":78784,""y_max"":80064,""x_min"":25657,""x_max"":26681,""n_parches"":21},{""y_min"":86016,""y_max"":106112,""x_min"":15995,""x_max"":53234,""n_parches"":2015}]",
117516,117516.bif,1,ventana,0.46500000000000002,20,38740,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":29440,""h"":29440}]",4176,256,1,"[{""y_min"":0,""y_max"":29184,""x_min"":10739,""x_max"":36508,""n_parches"":4176}]",
117527,117527.bif,1,ventana,0.46500000000000002,20,44765,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":26880}]",2650,256,1,"[{""y_min"":0,""y_max"":26752,""x_min"":14580,""x_max"":41507,""n_parches"":2650}]",
117610,117610.bif,1,ventana,0.46500000000000002,20,48953,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":29440,""h"":26880}]",2151,256,1,"[{""y_min"":512,""y_max"":24448,""x_min"":19517,""x_max"":47738,""n_parches"":2151}]",
117825,117825.bif,1,ventana,0.46500000000000002,20,48139,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":28160}]",2859,256,1,"[{""y_min"":1408,""y_max"":25920,""x_min"":21032,""x_max"":46672,""n_parches"":2859}]",
117954,117954.bif,1,ventana,0.46500000000000002,20,43254,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":29440,""h"":25600}]",2335,256,1,"[{""y_min"":2624,""y_max"":23168,""x_min"":15036,""x_max"":41206,""n_parches"":2335}]",
117956,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
117956-2,117956-2.bif,1,ventana,0.46500000000000002,20,53335,38400,1,"[{""i"":0,""x"":0,""y"":0,""w"":48640,""h"":38400}]",3701,256,1,"[{""y_min"":2112,""y_max"":34112,""x_min"":6267,""x_max"":50014,""n_parches"":3701}]",
118203,118203.bif,1,ventana,0.46500000000000002,20,36475,24320,1,"[{""i"":0,""x"":0,""y"":0,""w"":17920,""h"":24320}]",889,256,2,"[{""y_min"":1088,""y_max"":17280,""x_min"":19901,""x_max"":34875,""n_parches"":870},{""y_min"":18368,""y_max"":19392,""x_min"":27260,""x_max"":28284,""n_parches"":19}]",
118923,118923.bif,1,ventana,0.46500000000000002,20,53080,38400,1,"[{""i"":0,""x"":0,""y"":0,""w"":38400,""h"":38400}]",5325,256,2,"[{""y_min"":960,""y_max"":4800,""x_min"":30377,""x_max"":41641,""n_parches"":409},{""y_min"":5632,""y_max"":36160,""x_min"":16115,""x_max"":51169,""n_parches"":4916}]",
118925,118925.bif,1,ventana,0.46500000000000002,20,52059,107520,2,"[{""i"":0,""x"":0,""y"":0,""w"":48640,""h"":7680},{""i"":1,""x"":1280,""y"":67840,""w"":47360,""h"":39680}]",9595,256,2,"[{""y_min"":0,""y_max"":5632,""x_min"":3453,""x_max"":50813,""n_parches"":3817},{""y_min"":69696,""y_max"":107392,""x_min"":5564,""x_max"":51739,""n_parches"":5778}]",
119287,119287.bif,1,ventana,0.46500000000000002,20,44797,25600,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":25600}]",2861,256,1,"[{""y_min"":576,""y_max"":22784,""x_min"":18366,""x_max"":41021,""n_parches"":2861}]",
119325,119325.bif,1,ventana,0.46500000000000002,20,39193,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":28160}]",3991,256,1,"[{""y_min"":832,""y_max"":26432,""x_min"":11060,""x_max"":38301,""n_parches"":3991}]",
119377-1,119377-1.bif,1,ventana,0.46500000000000002,20,45358,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":26880}]",2391,256,1,"[{""y_min"":1216,""y_max"":24448,""x_min"":14778,""x_max"":43120,""n_parches"":2391}]",
119377-2,119377-2.bif,1,ventana,0.46500000000000002,20,45740,32000,1,"[{""i"":0,""x"":0,""y"":0,""w"":38400,""h"":32000}]",6808,256,1,"[{""y_min"":1408,""y_max"":30080,""x_min"":12090,""x_max"":42414,""n_parches"":6808}]",
119414,119414.bif,1,ventana,0.46500000000000002,20,37306,47360,2,"[{""i"":0,""x"":0,""y"":25600,""w"":20480,""h"":21760},{""i"":1,""x"":1280,""y"":0,""w"":20480,""h"":20480}]",2620,256,2,"[{""y_min"":1152,""y_max"":17216,""x_min"":18301,""x_max"":34811,""n_parches"":1316},{""y_min"":27776,""y_max"":43712,""x_min"":17213,""x_max"":34300,""n_parches"":1304}]",
119674,119674.bif,1,ventana,0.46500000000000002,20,43765,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":28160}]",3507,256,1,"[{""y_min"":576,""y_max"":25600,""x_min"":12476,""x_max"":39929,""n_parches"":3507}]",
119677,119677.bif,1,ventana,0.46500000000000002,20,50327,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":30720}]",1694,256,2,"[{""y_min"":1792,""y_max"":24000,""x_min"":21358,""x_max"":44636,""n_parches"":1436},{""y_min"":25152,""y_max"":28992,""x_min"":28201,""x_max"":36770,""n_parches"":258}]",
120057,120057.bif,1,ventana,0.46500000000000002,20,45088,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":28160}]",3420,256,1,"[{""y_min"":1472,""y_max"":27008,""x_min"":13814,""x_max"":42665,""n_parches"":3420}]",
120059,120059.bif,1,ventana,0.46500000000000002,20,42605,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":25600,""h"":26880}]",1701,256,1,"[{""y_min"":1280,""y_max"":25216,""x_min"":19511,""x_max"":41582,""n_parches"":1701}]",
120061,120061.bif,1,ventana,0.46500000000000002,20,41209,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":30720}]",3740,256,1,"[{""y_min"":768,""y_max"":28992,""x_min"":13117,""x_max"":40954,""n_parches"":3740}]",
120063,120063.bif,1,ventana,0.46500000000000002,20,53342,55040,2,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":29440},{""i"":1,""x"":25600,""y"":30720,""w"":25600,""h"":24320}]",1765,256,4,"[{""y_min"":1920,""y_max"":26304,""x_min"":2174,""x_max"":25200,""n_parches"":1498},{""y_min"":32640,""y_max"":37760,""x_min"":33898,""x_max"":37994,""n_parches"":121},{""y_min"":42112,""y_max"":48960,""x_min"":34282,""x_max"":46883,""n_parches"":117},{""y_min"":53632,""y_max"":54656,""x_min"":44003,""x_max"":46051,""n_parches"":29}]",
120063-2,120063-2.bif,1,ventana,0.46500000000000002,20,46403,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":29440}]",2540,256,1,"[{""y_min"":1728,""y_max"":27328,""x_min"":15723,""x_max"":42708,""n_parches"":2540}]",
120103-1,120103-1.bif,1,ventana,0.46500000000000002,20,54752,52480,1,"[{""i"":0,""x"":0,""y"":0,""w"":49920,""h"":52480}]",14047,256,2,"[{""y_min"":0,""y_max"":2688,""x_min"":5372,""x_max"":34812,""n_parches"":305},{""y_min"":3584,""y_max"":52224,""x_min"":5180,""x_max"":51176,""n_parches"":13742}]",
120103-2,120103-2.bif,1,ventana,0.46500000000000002,20,50590,32000,1,"[{""i"":0,""x"":0,""y"":0,""w"":44800,""h"":32000}]",5866,256,1,"[{""y_min"":0,""y_max"":30592,""x_min"":7930,""x_max"":48554,""n_parches"":5866}]",
120213,120213.bif,1,ventana,0.46500000000000002,20,55618,71680,1,"[{""i"":0,""x"":0,""y"":0,""w"":49920,""h"":71680}]",16094,256,2,"[{""y_min"":0,""y_max"":55808,""x_min"":6265,""x_max"":54393,""n_parches"":15115},{""y_min"":56640,""y_max"":68032,""x_min"":10612,""x_max"":38296,""n_parches"":979}]",
120330,120330.bif,1,ventana,0.46500000000000002,20,54149,66560,1,"[{""i"":0,""x"":0,""y"":0,""w"":46080,""h"":66560}]",16527,256,1,"[{""y_min"":1600,""y_max"":63936,""x_min"":8822,""x_max"":52634,""n_parches"":16527}]",
120361,120361.bif,1,ventana,0.46500000000000002,20,45481,43520,2,"[{""i"":0,""x"":0,""y"":20480,""w"":23040,""h"":23040},{""i"":1,""x"":1280,""y"":0,""w"":25600,""h"":20480}]",4418,256,2,"[{""y_min"":1216,""y_max"":17536,""x_min"":24051,""x_max"":42736,""n_parches"":2153},{""y_min"":22848,""y_max"":39808,""x_min"":19893,""x_max"":38834,""n_parches"":2265}]",
120407,120407.bif,1,ventana,0.46500000000000002,20,53641,38400,1,"[{""i"":0,""x"":0,""y"":0,""w"":43520,""h"":38400}]",1707,256,4,"[{""y_min"":1920,""y_max"":10944,""x_min"":16175,""x_max"":48272,""n_parches"":559},{""y_min"":13120,""y_max"":24512,""x_min"":11188,""x_max"":52366,""n_parches"":900},{""y_min"":25344,""y_max"":27584,""x_min"":39767,""x_max"":42071,""n_parches"":60},{""y_min"":28608,""y_max"":33088,""x_min"":18221,""x_max"":46289,""n_parches"":188}]",
120409,120409.bif,1,ventana,0.46500000000000002,20,56503,40960,1,"[{""i"":0,""x"":0,""y"":0,""w"":39680,""h"":40960}]",3850,256,1,"[{""y_min"":0,""y_max"":38528,""x_min"":20796,""x_max"":54201,""n_parches"":3850}]",
120411,120411.bif,1,ventana,0.46500000000000002,20,47918,33280,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":33280}]",2992,256,1,"[{""y_min"":0,""y_max"":31360,""x_min"":15482,""x_max"":43635,""n_parches"":2992}]",
120417-1,120417-1.bif,1,ventana,0.46500000000000002,20,50400,46080,1,"[{""i"":0,""x"":0,""y"":0,""w"":42240,""h"":46080}]",4012,256,2,"[{""y_min"":832,""y_max"":38976,""x_min"":10745,""x_max"":47783,""n_parches"":3868},{""y_min"":40576,""y_max"":43264,""x_min"":9402,""x_max"":34029,""n_parches"":144}]",
120417-2,120417-2.bif,1,ventana,0.46500000000000002,20,47661,39680,1,"[{""i"":0,""x"":0,""y"":0,""w"":40960,""h"":39680}]",2317,256,2,"[{""y_min"":1408,""y_max"":32640,""x_min"":7868,""x_max"":45103,""n_parches"":2260},{""y_min"":36032,""y_max"":37312,""x_min"":18168,""x_max"":20728,""n_parches"":57}]",
120465,120465.bif,1,ventana,0.46500000000000002,20,37046,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":26880,""h"":28160}]",3008,256,1,"[{""y_min"":1152,""y_max"":24064,""x_min"":11580,""x_max"":34745,""n_parches"":3008}]",
120812,120812.bif,1,ventana,0.46500000000000002,20,49068,46080,1,"[{""i"":0,""x"":0,""y"":0,""w"":38400,""h"":46080}]",4770,256,2,"[{""y_min"":1472,""y_max"":6400,""x_min"":15993,""x_max"":24696,""n_parches"":296},{""y_min"":7296,""y_max"":43712,""x_min"":12538,""x_max"":46385,""n_parches"":4474}]",
121186,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
121186-1,121186-1.bif,1,ventana,0.46500000000000002,20,52589,42240,1,"[{""i"":0,""x"":0,""y"":0,""w"":42240,""h"":42240}]",5410,256,2,"[{""y_min"":1728,""y_max"":4800,""x_min"":17081,""x_max"":19897,""n_parches"":88},{""y_min"":6016,""y_max"":40384,""x_min"":11963,""x_max"":50224,""n_parches"":5322}]",
121186-2,121186-2.bif,1,ventana,0.46500000000000002,20,40778,26880,1,"[{""i"":0,""x"":0,""y"":0,""w"":24320,""h"":26880}]",1437,256,1,"[{""y_min"":1728,""y_max"":24192,""x_min"":17768,""x_max"":38353,""n_parches"":1437}]",
121206,121206.bif,1,ventana,0.46500000000000002,20,49959,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":30720,""h"":28160}]",3695,256,1,"[{""y_min"":0,""y_max"":27008,""x_min"":19446,""x_max"":48105,""n_parches"":3695}]",
121633-1,121633-1.bif,1,ventana,0.46500000000000002,20,53830,48640,1,"[{""i"":0,""x"":0,""y"":0,""w"":46080,""h"":48640}]",5889,256,1,"[{""y_min"":2304,""y_max"":47232,""x_min"":9397,""x_max"":52173,""n_parches"":5889}]",
121633-2,121633-2.bif,1,ventana,0.46500000000000002,20,54300,38400,1,"[{""i"":0,""x"":0,""y"":0,""w"":51200,""h"":38400}]",5383,256,1,"[{""y_min"":896,""y_max"":35200,""x_min"":3133,""x_max"":49506,""n_parches"":5383}]",
121723,121723.bif,1,ventana,0.46500000000000002,20,53662,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":51200,""h"":28160}]",4231,256,1,"[{""y_min"":1024,""y_max"":27648,""x_min"":2494,""x_max"":53409,""n_parches"":4231}]",
121745,121745.bif,1,ventana,0.46500000000000002,20,52953,44800,1,"[{""i"":0,""x"":0,""y"":0,""w"":42240,""h"":44800}]",5606,256,1,"[{""y_min"":1024,""y_max"":44672,""x_min"":11383,""x_max"":50078,""n_parches"":5606}]",
122547,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
122547-2,122547-2.bif,1,ventana,0.46500000000000002,20,40561,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":30720}]",2102,256,1,"[{""y_min"":2368,""y_max"":28544,""x_min"":13882,""x_max"":37682,""n_parches"":2102}]",
122906,122906.bif,1,ventana,0.46500000000000002,20,44495,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":33280,""h"":30720}]",3132,256,1,"[{""y_min"":960,""y_max"":28544,""x_min"":13233,""x_max"":42141,""n_parches"":3132}]",
122909,122909.bif,1,ventana,0.46500000000000002,20,37460,28160,1,"[{""i"":0,""x"":0,""y"":0,""w"":28160,""h"":28160}]",2976,256,1,"[{""y_min"":2048,""y_max"":27072,""x_min"":10547,""x_max"":36122,""n_parches"":2976}]",
122911,122911.bif,1,ventana,0.46500000000000002,20,45824,33280,1,"[{""i"":0,""x"":0,""y"":0,""w"":35840,""h"":33280}]",4097,256,1,"[{""y_min"":0,""y_max"":33152,""x_min"":11840,""x_max"":44224,""n_parches"":4097}]",
123251,123251.bif,1,ventana,0.46500000000000002,20,43131,33280,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":33280}]",4414,256,1,"[{""y_min"":1152,""y_max"":33024,""x_min"":9598,""x_max"":39483,""n_parches"":4414}]",
123253,123253.bif,1,ventana,0.46500000000000002,20,44958,30720,1,"[{""i"":0,""x"":0,""y"":0,""w"":35840,""h"":30720}]",5065,256,2,"[{""y_min"":0,""y_max"":768,""x_min"":28202,""x_max"":32554,""n_parches"":67},{""y_min"":2176,""y_max"":30336,""x_min"":10679,""x_max"":42792,""n_parches"":4998}]",
124261,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
124261-1,124261-1.bif,1,ventana,0.46500000000000002,20,37881,29440,1,"[{""i"":0,""x"":0,""y"":0,""w"":32000,""h"":29440}]",4154,256,1,"[{""y_min"":1088,""y_max"":26944,""x_min"":7166,""x_max"":37434,""n_parches"":4154}]",
124261-2,124261-2.bif,1,ventana,0.46500000000000002,20,34936,24320,1,"[{""i"":0,""x"":0,""y"":0,""w"":21760,""h"":24320}]",1726,256,1,"[{""y_min"":1344,""y_max"":21696,""x_min"":14332,""x_max"":33145,""n_parches"":1726}]",
124374,124374.bif,1,ventana,0.46500000000000002,20,46231,107520,1,"[{""i"":0,""x"":0,""y"":0,""w"":34560,""h"":107520}]",16172,256,2,"[{""y_min"":0,""y_max"":103424,""x_min"":13811,""x_max"":44314,""n_parches"":16062},{""y_min"":105600,""y_max"":107392,""x_min"":22380,""x_max"":42586,""n_parches"":110}]",
124378,,0,,,,,,,,,,,,sin .bif sin sufijo de tincion
