ckpt,grupo,idx,x,y,atencion,percentil
seba_combined_s0,Tejido Adiposo,2354,14973,62016,1.2249745850567706e-05,4.835348061692372
seba_combined_s0,Tejido Adiposo,2367,15229,60480,1.23188428915455e-05,4.918716131721551
seba_combined_s0,Tejido Adiposo,2368,15229,60736,1.3917763681092765e-05,8.89954147561484
seba_combined_s0,Tejido Adiposo,2369,15229,60992,1.3491052413883153e-05,7.607336390162568
seba_combined_s0,Tejido Adiposo,2370,15229,61248,1.6120180589496158e-05,13.859941642350979
seba_combined_s0,Tejido Adiposo,2371,15229,61504,1.4513877431454603e-05,10.129220508545227
seba_combined_s0,Tejido Adiposo,2372,15229,61760,2.5038008971023373e-05,23.6348478532722
seba_combined_s0,Tejido Adiposo,2373,15229,62016,1.5385885490104556e-05,12.380158399333055
seba_combined_s0,Tejido Adiposo,2381,15485,60480,1.642790448386222e-05,14.422676115047937
seba_combined_s0,Tejido Adiposo,2382,15485,60736,1.5309788068407215e-05,12.109212171738225
seba_combined_s0,Tejido Adiposo,2383,15485,62016,1.6274183508357964e-05,14.068361817423927
seba_combined_s0,Tejido Adiposo,2389,15741,62016,1.5164094293140806e-05,11.838265944143393
seba_combined_s0,Tejido Adiposo,2395,15997,62016,1.990644886973314e-05,19.13297207169654
seba_combined_s0,Tejido Adiposo,2401,16253,62016,1.5457744666491635e-05,12.588578574406002
seba_5fold_f0,Nucleos alto grado,1039,8446,71104,2.869811032724101e-05,60.35848270112547
seba_5fold_f0,Nucleos alto grado,1040,8446,71360,4.9423200835008174e-05,67.88245102125886
seba_5fold_f0,Nucleos alto grado,1067,8958,70848,7.053708395687863e-05,72.98874531054607
seba_5fold_f0,Nucleos alto grado,1068,8958,71104,0.000793395796790719,95.16465193830763
seba_5fold_f0,Nucleos alto grado,1071,8958,71872,0.00018036057008430362,85.57732388495207
seba_5fold_f0,Nucleos alto grado,1084,9214,71104,9.206958202412352e-05,76.17757398916216
seba_5fold_f0,Nucleos alto grado,1087,9214,71872,0.0005102792638354003,93.12213422259275
seba_5fold_f0,Nucleos alto grado,1101,9470,71104,3.9011789340293035e-05,64.40183409754064
seba_5fold_f0,Nucleos alto grado,1102,9470,71360,0.0006656681653112173,94.22676115047936
seba_5fold_f0,Nucleos alto grado,1117,9726,71104,0.0030469216872006655,98.47853272196748
seba_5fold_f0,Nucleos alto grado,1120,9726,71872,0.00018326329882256687,85.68153397248854
seba_5fold_f0,Nucleos alto grado,1121,9726,72128,9.639887866796926e-05,76.88620258441017
seba_5fold_f0,Nucleos alto grado,1151,10238,71616,0.00016758692800067365,84.55606502709462
seba_5fold_f0,Mitosis,1085,9214,71360,0.00014139257837086916,82.59691538140892
seba_5fold_f0,Mitosis,1098,9470,70336,0.0005658906302414834,93.60150062526053
seba_5fold_f0,Mitosis,1102,9470,71360,0.0006656681653112173,94.22676115047936
seba_5fold_f0,Mitosis,1114,9726,70336,0.007568353321403265,99.70821175489787
seba_5fold_f0,Mitosis,1115,9726,70592,0.008321311324834824,99.77073780741976
seba_5fold_f0,Mitosis,1118,9726,71360,0.00039762494270689785,91.93413922467695
seba_5fold_f0,Mitosis,1152,10238,71872,0.0007927729748189449,95.14380992080034
seba_5fold_f0,Mitosis,1153,10238,72128,3.454839315963909e-05,62.73447269695706
seba_5fold_f0,Mitosis,1962,11645,55104,0.0002838755608536303,89.745727386411
seba_5fold_f0,Mitosis,1963,11645,55360,0.0006721037207171321,94.28928720300125
seba_5fold_f0,Mitosis,1965,11645,55872,0.0017309817485511303,97.47811588161734
seba_5fold_f0,Mitosis,1972,11645,57664,0.0017508920282125473,97.54064193413923
seba_5fold_f0,Mitosis,1987,11901,55872,0.0015366098377853632,97.08211754897874
seba_5fold_f0,Mitosis,1994,11901,57664,0.0008878044900484383,95.68570237598999
seba_5fold_f0,Mitosis,2022,12157,58176,4.877092578681186e-05,67.6948728636932
seba_5fold_f0,Mitosis,2026,12157,59200,0.00015599559992551804,83.8474364318466
seba_5fold_f0,Mitosis,2052,12413,58176,0.005397567991167307,99.37473947478117
seba_5fold_f0,Mitosis,2053,12413,58432,0.02127593196928501,99.97915798249271
seba_5fold_f0,Mitosis,2054,12413,58688,0.0048694186843931675,99.18716131721551
seba_5fold_f0,Mitosis,2074,12669,55616,0.005279550328850746,99.29137140475198
seba_5fold_f0,Mitosis,2075,12669,55872,0.003275536233559251,98.68695289704043
seba_5fold_f0,Mitosis,2120,12925,59200,0.001015635672956705,96.1025427261359
seba_5fold_f0,Mitosis,2137,13181,55616,0.006177943199872971,99.52063359733222
seba_5fold_f0,Mitosis,2203,13693,56896,0.0028608033899217844,98.3951646519383
seba_5fold_f0,Mitosis,2215,13693,59968,0.00025591501616872847,88.87036265110463
seba_5fold_f0,Mitosis,2234,13949,57408,0.001017976668663323,96.12338474364319
seba_5fold_f0,Mitosis,2317,14717,58688,0.0007608229061588645,94.8728636932055
seba_5fold_f0,Mitosis,2341,14973,58688,6.547148223035038e-05,71.75906627761567
seba_5fold_f0,Immune cells,1979,11901,53824,6.620543899771292e-06,22.509378907878283
seba_5fold_f0,Immune cells,1980,11901,54080,7.226772595458897e-06,26.761150479366403
seba_5fold_f0,Immune cells,1981,11901,54336,5.037566097598756e-06,6.315131304710296
seba_5fold_f0,Immune cells,2005,12157,53824,5.361122020985931e-06,10.170904543559816
seba_5fold_f0,Immune cells,2006,12157,54080,5.459753538161749e-06,11.483951646519383
seba_5fold_f0,Immune cells,2007,12157,54336,5.8579244068823755e-06,15.589829095456441
seba_5fold_f0,Immune cells,2033,12413,53312,9.03718864719849e-06,35.70237598999583
seba_5fold_f0,Immune cells,2034,12413,53568,1.1172312042617705e-05,42.20508545227178
seba_5fold_f0,Immune cells,2035,12413,53824,7.715801075391937e-06,29.658190912880368
seba_5fold_f0,Immune cells,2036,12413,54080,7.103659754648106e-06,25.78157565652355
seba_5fold_f0,Immune cells,2037,12413,54336,2.4146018404280767e-05,57.89912463526469
seba_5fold_f0,Immune cells,2065,12669,53312,6.56664851703681e-05,71.77990829512297
seba_5fold_f0,Immune cells,2066,12669,53568,6.532182851515245e-06,21.675698207586496
seba_5fold_f0,Immune cells,2067,12669,53824,5.666838205797831e-06,13.880783659858274
seba_5fold_f0,Immune cells,2068,12669,54080,1.1131674909847789e-05,42.03834931221342
seba_5fold_f0,Immune cells,2069,12669,54336,0.00047192242345772684,92.80950395998333
seba_5fold_f0,Immune cells,2097,12925,53312,4.942294253851287e-06,5.147978324301793
seba_5fold_f0,Immune cells,2098,12925,53568,6.538733487104764e-06,21.77990829512297
seba_5fold_f0,Immune cells,2099,12925,53824,9.268379471905064e-06,36.72363484785327
seba_5fold_f0,Immune cells,2100,12925,54080,2.1346973881009035e-05,55.71071279699875
seba_5fold_f0,Immune cells,2131,13181,54080,1.3568948816100601e-05,47.33222175906628
seba_5fold_f0,Immune cells,2146,13181,57920,3.633525557233952e-05,63.401417257190495
seba_5fold_f0,Immune cells,2148,13181,58432,4.290855213184841e-05,65.65235514797833
seba_5fold_f0,Tumor,2057,12413,59456,0.00044265761971473694,92.4968736973739
seba_5fold_f0,Tumor,2058,12413,59712,0.00014013465261086822,82.45102125885786
seba_5fold_f0,Tumor,2059,12413,59968,0.0001457042817492038,82.88870362651105
seba_5fold_f0,Tumor,2089,12669,59456,0.0011235069250687957,96.29012088370155
seba_5fold_f0,Tumor,2090,12669,59712,0.0003393106162548065,91.10045852438516
seba_5fold_f0,Tumor,2091,12669,59968,0.0003022831224370748,90.35014589412255
seba_5fold_f0,Tumor,2092,12669,60224,0.00014274989371187985,82.6802834514381
seba_5fold_f0,Tumor,2093,12669,60480,0.0014378364430740476,96.99874947894956
seba_5fold_f0,Tumor,2094,12669,60736,0.0005610305233858526,93.55981659024593
seba_5fold_f0,Tumor,2095,12669,60992,0.00010635384387569502,78.19924968736974
seba_5fold_f0,Tumor,2121,12925,59456,0.00014886340068187565,83.30554397665694
seba_5fold_f0,Tumor,2122,12925,59712,0.00016175118798855692,84.05585660691955
seba_5fold_f0,Tumor,2123,12925,59968,0.00016387589857913554,84.20175072947062
seba_5fold_f0,Tumor,2124,12925,60224,0.00024605062208138406,88.5785744060025
seba_5fold_f0,Tumor,2125,12925,60480,0.0007656646193936467,94.93538974572739
seba_5fold_f0,Tumor,2126,12925,60736,0.0003563705540727824,91.39224676948729
seba_5fold_f0,Tumor,2127,12925,60992,8.219438313972205e-05,74.92705293872447
seba_5fold_f0,Tumor,2152,13181,59456,0.00011723996431101114,79.99166319299708
seba_5fold_f0,Tumor,2153,13181,59712,0.0006761406548321247,94.31012922050854
seba_5fold_f0,Tumor,2154,13181,59968,0.00025134909083135426,88.72446852855356
seba_5fold_f0,Tumor,2155,13181,60224,4.5142092858441174e-05,66.59024593580659
seba_5fold_f0,Tumor,2156,13181,60480,0.0004321163287386298,92.37182159233014
seba_5fold_f0,Tumor,2157,13181,60736,0.000229004435823299,87.86994581075449
seba_5fold_f0,Tumor,2158,13181,60992,0.0004232373321428895,92.30929553980825
seba_5fold_f0,Tumor,2185,13437,59968,0.00012255596811883152,80.76281784076699
seba_5fold_f0,Tumor,2186,13437,60224,0.0018654385348781943,97.68653605669029
seba_5fold_f0,Tumor,2187,13437,60480,0.00079778564395383,95.22717799082952
seba_5fold_f0,Tumor,2188,13437,60736,0.0007475113961845636,94.76865360566903
seba_5fold_f0,Tumor,2189,13437,60992,0.0002011096803471446,86.5777407253022
seba_5fold_f0,Tumor,2215,13693,59968,0.00025591501616872847,88.87036265110463
seba_5fold_f0,Tumor,2216,13693,60224,0.00044679129496216774,92.68445185493955
seba_5fold_f0,Tumor,2217,13693,60480,0.00018372651538811624,85.70237598999583
seba_5fold_f0,Tumor,2218,13693,60736,0.00021152370027266443,87.32805335556482
seba_5fold_f0,Tumor,2219,13693,60992,0.0001156692742370069,79.65819091288037
seba_5fold_f0,Tumor,2236,13949,57920,0.000268557108938694,89.3497290537724
seba_5fold_f0,Tumor,2237,13949,58176,4.6435085096163675e-05,67.09045435598166
seba_5fold_f0,Tumor,2238,13949,58432,0.00019636940851341933,86.2442684451855
seba_5fold_f0,Tumor,2239,13949,58688,5.476023579831235e-05,69.3205502292622
seba_5fold_f0,Tumor,2243,13949,59712,0.00015000927669461817,83.451438099208
seba_5fold_f0,Tumor,2244,13949,59968,0.00047592821647413075,92.85118799499791
seba_5fold_f0,Tumor,2263,14205,57920,0.0038020573556423187,98.93705710712797
seba_5fold_f0,Tumor,2264,14205,58176,0.0004440771590452641,92.55939974989579
seba_5fold_f0,Tumor,2265,14205,58432,0.0014431281015276909,97.01959149645685
seba_5fold_f0,Tumor,2266,14205,58688,0.0006362493149936199,94.01834097540642
seba_5fold_f0,Tumor,2289,14461,57920,4.54533874290064e-05,66.67361400583576
seba_5fold_f0,Tumor,2290,14461,58176,0.00012818070536013693,81.36723634847853
seba_5fold_f0,Tumor,2291,14461,58432,0.007106420584022999,99.66652771988329
seba_5fold_f0,Tumor,2292,14461,58688,0.00040058724698610604,91.97582325969154
seba_5fold_f0,necrosis,1523,15870,75712,2.415390554233454e-05,57.91996665277199
seba_5fold_f0,necrosis,1524,15870,75968,0.0001332346728304401,81.86744476865361
seba_5fold_f0,necrosis,1525,15870,76224,0.00012856941611971706,81.40892038349313
seba_5fold_f0,necrosis,1535,16126,75712,1.0779674994410016e-05,41.267194664443515
seba_5fold_f0,necrosis,1536,16126,75968,0.003215350676327944,98.62442684451855
seba_5fold_f0,necrosis,1537,16126,76224,4.811259714188054e-05,67.52813672363484
seba_5fold_f0,necrosis,1545,16382,75712,1.0867372111533768e-05,41.49645685702376
seba_5fold_f0,necrosis,1546,16382,75968,7.602059667988215e-06,28.991246352646936
seba_5fold_f0,necrosis,1547,16382,76224,1.600849827809725e-05,50.812838682784495
seba_5fold_f0,necrosis,2111,12925,56896,0.0002496834204066545,88.64110045852439
seba_5fold_f0,necrosis,2142,13181,56896,0.00021388157620094717,87.411421425594
seba_5fold_f0,necrosis,2205,13693,57408,3.644283424364403e-05,63.422259274697794
seba_5fold_f0,necrosis,2232,13949,56896,0.000156242836965248,83.8682784493539
seba_5fold_f0,necrosis,2233,13949,57152,0.0001168584349215962,79.88745310546061
seba_5fold_f0,necrosis,2235,13949,57664,0.0003108563832938671,90.5794080867028
seba_5fold_f0,necrosis,2236,13949,57920,0.000268557108938694,89.3497290537724
seba_5fold_f0,necrosis,2262,14205,57664,0.00030903410515747964,90.5377240516882
seba_5fold_f0,necrosis,2263,14205,57920,0.0038020573556423187,98.93705710712797
seba_5fold_f0,Stroma,2115,12925,57920,5.920165858697146e-05,70.32096706961234
seba_5fold_f0,Stroma,2116,12925,58176,3.7096011510584503e-05,63.71404751979992
seba_5fold_f0,Stroma,2117,12925,58432,4.322735549067147e-05,65.7565652355148
seba_5fold_f0,Stroma,2118,12925,58688,9.366223093820736e-05,76.40683618174239
seba_5fold_f0,Stroma,2146,13181,57920,3.633525557233952e-05,63.401417257190495
seba_5fold_f0,Stroma,2147,13181,58176,1.6313591913785785e-05,51.1671529804085
seba_5fold_f0,Stroma,2148,13181,58432,4.290855213184841e-05,65.65235514797833
seba_5fold_f0,Stroma,2149,13181,58688,0.00011984312732238322,80.36681950812839
seba_5fold_f0,Stroma,2177,13437,57920,4.6021599700907245e-05,66.9445602334306
seba_5fold_f0,Stroma,2178,13437,58176,5.8381676353747025e-05,70.07086285952481
seba_5fold_f0,Stroma,2179,13437,58432,1.9999901269329712e-05,54.7311379741559
seba_5fold_f0,Stroma,2180,13437,58688,8.137849363265559e-06,31.950812838682783
seba_5fold_f0,Tejido Adiposo,1584,19066,63040,9.342813427792862e-06,37.057107127969985
seba_5fold_f0,Tejido Adiposo,1585,19322,63040,1.299149062106153e-05,46.165068778657776
seba_5fold_f0,Tejido Adiposo,1586,19322,63296,6.017861323925899e-06,17.40308461859108
seba_5fold_f0,Tejido Adiposo,1587,19578,63040,1.0121045306732412e-05,39.43309712380158
seba_5fold_f0,Tejido Adiposo,1588,19578,63296,4.3991814891342074e-05,66.17340558566069
seba_5fold_f0,Tejido Adiposo,1589,19834,63040,5.123249138705432e-06,7.44060025010421
seba_5fold_f0,Tejido Adiposo,1590,19834,63296,8.318475011037663e-06,32.95122967903293
seba_5fold_f0,Tejido Adiposo,2348,14973,60480,4.819796686206246e-06,3.8766152563568155
seba_5fold_f0,Tejido Adiposo,2349,14973,60736,4.863374215346994e-06,4.460191746561067
seba_5fold_f0,Tejido Adiposo,2350,14973,60992,1.0073466000903863e-05,39.224676948728636
seba_5fold_f0,Tejido Adiposo,2351,14973,61248,6.722762918798253e-06,23.2180075031263
seba_5fold_f0,Tejido Adiposo,2352,14973,61504,2.1809877580381e-05,56.23176323468112
seba_5fold_f0,Tejido Adiposo,2353,14973,61760,1.1776142855524085e-05,43.64318466027512
seba_5fold_f0,Tejido Adiposo,2354,14973,62016,6.972643404878909e-06,24.989578991246354
seba_5fold_f0,Tejido Adiposo,2367,15229,60480,5.27270231032162e-06,9.170487703209671
seba_5fold_f0,Tejido Adiposo,2368,15229,60736,4.738389179692604e-06,3.334722801167153
seba_5fold_f0,Tejido Adiposo,2369,15229,60992,6.5898602770175785e-06,22.175906627761567
seba_5fold_f0,Tejido Adiposo,2370,15229,61248,7.45957413528231e-06,28.07419758232597
seba_5fold_f0,Tejido Adiposo,2371,15229,61504,5.4470947361551225e-06,11.275531471446437
seba_5fold_f0,Tejido Adiposo,2372,15229,61760,1.2917655112687498e-05,46.060858691121304
seba_5fold_f0,Tejido Adiposo,2373,15229,62016,1.1267816262261476e-05,42.434347644852025
seba_5fold_f0,Tejido Adiposo,2381,15485,60480,6.2219291976362e-06,19.153814089203834
seba_5fold_f0,Tejido Adiposo,2382,15485,60736,7.759245818306226e-06,30.03334722801167
seba_5fold_f0,Tejido Adiposo,2383,15485,62016,7.745169568806887e-06,29.97082117548979
seba_5fold_f0,Tejido Adiposo,2389,15741,62016,1.2137357771280222e-05,44.456023343059606
seba_5fold_f0,Tejido Adiposo,2395,15997,62016,5.491807314683683e-06,11.879949979157983
seba_5fold_f0,Tejido Adiposo,2401,16253,62016,7.496355010516709e-06,28.449353897457275
seba_5fold_f2,Nucleos alto grado,1039,8446,71104,0.0007206942536868155,93.20550229262193
seba_5fold_f2,Nucleos alto grado,1040,8446,71360,0.0004787948855664581,90.37098791162984
seba_5fold_f2,Nucleos alto grado,1067,8958,70848,0.0001356392604066059,77.86577740725302
seba_5fold_f2,Nucleos alto grado,1068,8958,71104,0.0006111531401984394,92.12171738224261
seba_5fold_f2,Nucleos alto grado,1071,8958,71872,0.0015531539684161544,96.85285535639849
seba_5fold_f2,Nucleos alto grado,1084,9214,71104,0.0013456485467031598,96.24843684868695
seba_5fold_f2,Nucleos alto grado,1087,9214,71872,0.00015999816241674125,80.22092538557732
seba_5fold_f2,Nucleos alto grado,1101,9470,71104,0.0013980278745293617,96.51938307628178
seba_5fold_f2,Nucleos alto grado,1102,9470,71360,0.006312321871519089,99.87494789495624
seba_5fold_f2,Nucleos alto grado,1117,9726,71104,0.002104102401062846,97.91579824927052
seba_5fold_f2,Nucleos alto grado,1120,9726,71872,0.00011878085933858529,75.5939974989579
seba_5fold_f2,Nucleos alto grado,1121,9726,72128,0.00022370854276232421,84.22259274697791
seba_5fold_f2,Nucleos alto grado,1151,10238,71616,0.00023650132061447948,84.95206335973322
seba_5fold_f2,Mitosis,1085,9214,71360,0.0004468281113076955,89.78741142142559
seba_5fold_f2,Mitosis,1098,9470,70336,0.002827259711921215,98.95789912463526
seba_5fold_f2,Mitosis,1102,9470,71360,0.006312321871519089,99.87494789495624
seba_5fold_f2,Mitosis,1114,9726,70336,0.004961416590958834,99.5623176323468
seba_5fold_f2,Mitosis,1115,9726,70592,0.004118075128644705,99.47894956231764
seba_5fold_f2,Mitosis,1118,9726,71360,0.0032123178243637085,99.2288453522301
seba_5fold_f2,Mitosis,1152,10238,71872,0.004542269743978977,99.49979157982493
seba_5fold_f2,Mitosis,1153,10238,72128,0.0004415439907461405,89.72488536890371
seba_5fold_f2,Mitosis,1962,11645,55104,0.0001988698641071096,82.65944143393081
seba_5fold_f2,Mitosis,1963,11645,55360,9.747142030391842e-05,71.32138390996248
seba_5fold_f2,Mitosis,1965,11645,55872,0.0004636997764464468,90.12088370154231
seba_5fold_f2,Mitosis,1972,11645,57664,0.00038195669185370207,88.76615256356816
seba_5fold_f2,Mitosis,1987,11901,55872,0.0004245030868332833,89.51646519383077
seba_5fold_f2,Mitosis,1994,11901,57664,0.0010007881792262197,94.91454772822009
seba_5fold_f2,Mitosis,2022,12157,58176,0.00021924692555330694,83.97248853689037
seba_5fold_f2,Mitosis,2026,12157,59200,0.0012259313371032476,95.72738641100459
seba_5fold_f2,Mitosis,2052,12413,58176,0.0029689071234315634,98.99958315964986
seba_5fold_f2,Mitosis,2053,12413,58432,0.010449382476508617,100.0
seba_5fold_f2,Mitosis,2054,12413,58688,0.0016871091211214662,97.2280116715298
seba_5fold_f2,Mitosis,2074,12669,55616,0.0004890699638053775,90.55856606919549
seba_5fold_f2,Mitosis,2075,12669,55872,0.0002871954638976604,86.66110879533139
seba_5fold_f2,Mitosis,2120,12925,59200,0.00015516164421569556,79.88745310546061
seba_5fold_f2,Mitosis,2137,13181,55616,0.0008606453775428236,94.0808670279283
seba_5fold_f2,Mitosis,2203,13693,56896,0.0005448530428111553,91.28803668195081
seba_5fold_f2,Mitosis,2215,13693,59968,0.00023132270143833011,84.74364318466027
seba_5fold_f2,Mitosis,2234,13949,57408,0.0009001168073154986,94.22676115047936
seba_5fold_f2,Mitosis,2317,14717,58688,0.0005384640535339713,91.20466861192163
seba_5fold_f2,Mitosis,2341,14973,58688,0.00013486380339600146,77.71988328470196
seba_5fold_f2,Immune cells,1979,11901,53824,1.2402688298607245e-06,12.255106294289288
seba_5fold_f2,Immune cells,1980,11901,54080,5.764164598076604e-06,31.179658190912882
seba_5fold_f2,Immune cells,1981,11901,54336,1.6748796269894228e-06,16.65277198832847
seba_5fold_f2,Immune cells,2005,12157,53824,2.6561663162283367e-06,22.488536890370987
seba_5fold_f2,Immune cells,2006,12157,54080,1.5799837456142996e-06,15.694039182992913
seba_5fold_f2,Immune cells,2007,12157,54336,1.382494815516111e-06,13.880783659858274
seba_5fold_f2,Immune cells,2033,12413,53312,2.4101550479826983e-06,21.112963734889536
seba_5fold_f2,Immune cells,2034,12413,53568,1.1737726026694872e-06,11.233847436431846
seba_5fold_f2,Immune cells,2035,12413,53824,1.1659017218335066e-06,11.150479366402667
seba_5fold_f2,Immune cells,2036,12413,54080,5.772884378529852e-06,31.200500208420173
seba_5fold_f2,Immune cells,2037,12413,54336,4.6174711314961314e-05,51.229679032930385
seba_5fold_f2,Immune cells,2065,12669,53312,2.670547701200121e-06,22.551062942892873
seba_5fold_f2,Immune cells,2066,12669,53568,2.0938591660524253e-06,19.383076281784078
seba_5fold_f2,Immune cells,2067,12669,53824,2.4279440822283505e-06,21.2588578574406
seba_5fold_f2,Immune cells,2068,12669,54080,4.529653233475983e-05,50.87536473530638
seba_5fold_f2,Immune cells,2069,12669,54336,0.0004824372590519488,90.45435598165902
seba_5fold_f2,Immune cells,2097,12925,53312,3.790534492509323e-06,26.677782409337222
seba_5fold_f2,Immune cells,2098,12925,53568,2.3685613541601924e-06,20.883701542309296
seba_5fold_f2,Immune cells,2099,12925,53824,2.2254616851569153e-05,42.70529387244685
seba_5fold_f2,Immune cells,2100,12925,54080,4.234194057062268e-05,49.81242184243435
seba_5fold_f2,Immune cells,2131,13181,54080,5.1436676585581154e-05,53.66819508128387
seba_5fold_f2,Immune cells,2146,13181,57920,3.360534265084425e-06,25.1979991663193
seba_5fold_f2,Immune cells,2148,13181,58432,3.5961720641353168e-06,26.115047936640266
seba_5fold_f2,Tumor,2057,12413,59456,0.00015349799650721252,79.78324301792414
seba_5fold_f2,Tumor,2058,12413,59712,0.00014229791122488678,78.63693205502292
seba_5fold_f2,Tumor,2059,12413,59968,9.524760389467701e-05,70.73780741975823
seba_5fold_f2,Tumor,2089,12669,59456,0.0010614950442686677,95.08128386827845
seba_5fold_f2,Tumor,2090,12669,59712,0.00037374996463768184,88.64110045852439
seba_5fold_f2,Tumor,2091,12669,59968,0.00038225692696869373,88.80783659858274
seba_5fold_f2,Tumor,2092,12669,60224,0.0003118567983619869,87.20300125052105
seba_5fold_f2,Tumor,2093,12669,60480,0.000653219351079315,92.62192580241768
seba_5fold_f2,Tumor,2094,12669,60736,0.0016733214724808931,97.16548561900792
seba_5fold_f2,Tumor,2095,12669,60992,7.822318730177358e-05,65.88161734055856
seba_5fold_f2,Tumor,2121,12925,59456,0.00020739035971928388,83.0554397665694
seba_5fold_f2,Tumor,2122,12925,59712,0.0002460017567500472,85.32721967486452
seba_5fold_f2,Tumor,2123,12925,59968,0.00014495117648039013,79.05377240516881
seba_5fold_f2,Tumor,2124,12925,60224,0.00013832221156917512,78.11588161734056
seba_5fold_f2,Tumor,2125,12925,60480,0.00023367712856270373,84.84785327219674
seba_5fold_f2,Tumor,2126,12925,60736,0.0002764255623333156,86.39016256773655
seba_5fold_f2,Tumor,2127,12925,60992,0.0002135874965460971,83.5139641517299
seba_5fold_f2,Tumor,2152,13181,59456,0.00011134883243357763,74.36431846602751
seba_5fold_f2,Tumor,2153,13181,59712,0.000237789296079427,85.05627344726969
seba_5fold_f2,Tumor,2154,13181,59968,0.0004489154671318829,89.82909545644019
seba_5fold_f2,Tumor,2155,13181,60224,0.00012077468272764236,75.86494372655272
seba_5fold_f2,Tumor,2156,13181,60480,0.00022445501235779375,84.26427678199249
seba_5fold_f2,Tumor,2157,13181,60736,0.00018004068988375366,81.471446436015
seba_5fold_f2,Tumor,2158,13181,60992,0.0010719833662733436,95.10212588578574
seba_5fold_f2,Tumor,2185,13437,59968,6.600446795346215e-05,60.50437682367653
seba_5fold_f2,Tumor,2186,13437,60224,0.00023713392147328705,84.99374739474781
seba_5fold_f2,Tumor,2187,13437,60480,0.0003626430407166481,88.43268028345143
seba_5fold_f2,Tumor,2188,13437,60736,0.00014284640201367438,78.7411421425594
seba_5fold_f2,Tumor,2189,13437,60992,0.0013658740790560842,96.39433097123802
seba_5fold_f2,Tumor,2215,13693,59968,0.00023132270143833011,84.74364318466027
seba_5fold_f2,Tumor,2216,13693,60224,0.00022740855638403445,84.51438099208004
seba_5fold_f2,Tumor,2217,13693,60480,8.407339919358492e-05,67.44476865360566
seba_5fold_f2,Tumor,2218,13693,60736,0.00018128448573406786,81.55481450604418
seba_5fold_f2,Tumor,2219,13693,60992,0.0007266391185112298,93.24718632763651
seba_5fold_f2,Tumor,2236,13949,57920,0.00010424861102364957,72.842851187995
seba_5fold_f2,Tumor,2237,13949,58176,0.00016568592400290072,80.57523968320133
seba_5fold_f2,Tumor,2238,13949,58432,0.00019960403733421117,82.70112546894539
seba_5fold_f2,Tumor,2239,13949,58688,0.00014473292685579509,79.01208837015423
seba_5fold_f2,Tumor,2243,13949,59712,0.0003279407974332571,87.61984160066694
seba_5fold_f2,Tumor,2244,13949,59968,0.00040966959204524755,89.26636098374323
seba_5fold_f2,Tumor,2263,14205,57920,0.0004112569149583578,89.30804501875781
seba_5fold_f2,Tumor,2264,14205,58176,9.751707693794742e-05,71.36306794497708
seba_5fold_f2,Tumor,2265,14205,58432,0.00020688993390649557,83.03459774906212
seba_5fold_f2,Tumor,2266,14205,58688,0.00018965177878271788,82.03418090871196
seba_5fold_f2,Tumor,2289,14461,57920,0.00011653675755951554,75.23968320133389
seba_5fold_f2,Tumor,2290,14461,58176,8.793670713203028e-05,68.75781575656524
seba_5fold_f2,Tumor,2291,14461,58432,0.0002656387514434755,86.03584827011255
seba_5fold_f2,Tumor,2292,14461,58688,0.00010970588482450694,74.03084618591079
seba_5fold_f2,necrosis,1523,15870,75712,0.00013354999828152359,77.5531471446436
seba_5fold_f2,necrosis,1524,15870,75968,0.00010275671229464933,72.71779908295123
seba_5fold_f2,necrosis,1525,15870,76224,6.349819159368053e-05,59.149645685702374
seba_5fold_f2,necrosis,1535,16126,75712,6.004461829434149e-05,57.50312630262609
seba_5fold_f2,necrosis,1536,16126,75968,0.00030005723237991333,86.93205502292622
seba_5fold_f2,necrosis,1537,16126,76224,4.0382426959695294e-05,48.95789912463526
seba_5fold_f2,necrosis,1545,16382,75712,5.5903965403558686e-05,55.62734472696957
seba_5fold_f2,necrosis,1546,16382,75968,3.865925100399181e-05,48.29095456440184
seba_5fold_f2,necrosis,1547,16382,76224,3.686851414386183e-05,47.47811588161734
seba_5fold_f2,necrosis,2111,12925,56896,0.0002746999089140445,86.32763651521468
seba_5fold_f2,necrosis,2142,13181,56896,0.00010283436859026551,72.73864110045852
seba_5fold_f2,necrosis,2205,13693,57408,8.928104944061488e-05,69.13297207169654
seba_5fold_f2,necrosis,2232,13949,56896,4.4893975427839905e-05,50.687786577740724
seba_5fold_f2,necrosis,2233,13949,57152,6.290186138357967e-05,58.94122551062943
seba_5fold_f2,necrosis,2235,13949,57664,0.00016218310338445008,80.3251354731138
seba_5fold_f2,necrosis,2236,13949,57920,0.00010424861102364957,72.842851187995
seba_5fold_f2,necrosis,2262,14205,57664,7.605883729411289e-05,64.9854105877449
seba_5fold_f2,necrosis,2263,14205,57920,0.0004112569149583578,89.30804501875781
seba_5fold_f2,Stroma,2115,12925,57920,6.851623766124249e-05,61.60900375156315
seba_5fold_f2,Stroma,2116,12925,58176,2.3622494609298883e-06,20.75864943726553
seba_5fold_f2,Stroma,2117,12925,58432,0.0006222818628884852,92.24676948728637
seba_5fold_f2,Stroma,2118,12925,58688,0.0003172979922965169,87.39057940808671
seba_5fold_f2,Stroma,2146,13181,57920,3.360534265084425e-06,25.1979991663193
