ckpt,rol,split_129741,universo,n_universo,n_clases,cabeza,es_cabeza_verdadera,es_cabeza_predicha,pred,grupo,n_parches,grupo_de_interes,auc_ranking,percentil_mediano,percentil_medio,p_permutacion,p_traslacion,n_traslaciones,auc_nula_media
tier0_f2,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Stroma,12,False,0.7285292538915727,74.90981963927857,72.75217100868403,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Tejido Adiposo,27,False,0.09051497832380781,8.857715430861724,9.47821569064054,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Nucleos alto grado,13,True,0.8720948921533961,89.82909545644019,87.11642671625997,0.0004997501249375312,0.06796601699150424,2000.0,0.5717739203900492
tier0_f2,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Mitosis,28,True,0.9459232865227416,95.90454355981659,94.34139224676947,0.0004997501249375312,0.0022988505747126436,434.0,0.7525018254784784
tier0_f2,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Immune cells,23,False,0.44861080766149586,37.97415589829095,44.8846439639705,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Tumor,48,False,0.8517066582473866,88.9328887036265,84.82614283729332,0.0004997501249375312,0.09021406727828746,653.0,0.7408472791787707
tier0_f2,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,necrosis,18,False,0.813858095702898,87.09879116298458,81.27460515955721,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Stroma,12,False,0.5982522108488267,58.128386827844935,59.80269556759762,,,,
tier0_f2,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Tejido Adiposo,27,False,0.020513178727763808,1.5006252605252188,2.3111481635866795,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Nucleos alto grado,13,True,0.880200749713436,90.78156312625251,87.83721288731307,0.0004997501249375312,0.054972513743128434,2000.0,0.5779444989939184
tier0_f2,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Mitosis,28,True,0.9526800185228063,96.35270541082164,94.7781276839393,0.0004997501249375312,0.0007692307692307692,1299.0,0.7636284460644526
tier0_f2,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Immune cells,23,False,0.46611227342252853,40.16032064128257,46.64110830356365,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Tumor,48,False,0.8632557189542484,89.83967935871743,85.64128256513027,0.0004997501249375312,0.07294658242389432,1740.0,0.746459169892988
tier0_f2,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,necrosis,18,False,0.8238498789346247,88.31663326653307,82.16432865731463,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Stroma,12,False,0.6133252818035426,59.57915831663327,61.28256513026054,,,,
tier0_f2,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Tejido Adiposo,27,False,0.021421178164799062,1.6833667334669338,2.640837230015587,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Nucleos alto grado,13,True,0.839628403355942,88.68278449353897,83.87789784204958,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Mitosis,28,True,0.9247237775848131,94.39349729053772,92.23337104746024,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Immune cells,23,False,0.3049031388828199,24.322634431012922,30.579770556572477,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Tumor,48,False,0.8449405388339297,85.26469362234263,84.1561588161734,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,necrosis,18,False,0.8601640753910154,91.25677365568987,85.88879625769998,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Stroma,12,False,0.42834760810528516,43.54939558149229,42.85118799499792,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Tejido Adiposo,27,False,0.3138601719909348,32.430179241350565,31.48688496750189,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Nucleos alto grado,13,True,0.8506459307909167,89.6993987975952,84.89594573762912,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Mitosis,28,True,0.9341572123176661,95.17034068136272,92.94589178356715,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Immune cells,23,False,0.3088661896306194,24.809619238476955,31.055153785832534,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Tumor,48,False,0.8588218273420479,86.312625250501,85.20624582498328,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,necrosis,18,False,0.8707963411353242,92.40480961923848,86.82698730794922,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Stroma,12,False,0.4341451959205582,44.96993987975952,43.443553774215104,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Tejido Adiposo,27,False,0.322907759926796,33.50701402805611,32.475321012395156,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Nucleos alto grado,13,True,0.8164036131023177,84.2434347644852,81.56122743450797,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Mitosis,28,True,0.9211605832859239,95.81075448103377,91.87905674983628,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Immune cells,23,False,0.3768662151336392,29.345560650270947,37.74308135636225,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Tumor,48,False,0.8582579106153091,87.588578574406,85.47485063220786,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,necrosis,18,False,0.888017383624997,95.13338891204668,88.66425825575472,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Stroma,12,False,0.5412923891093935,64.50604418507712,54.11977212727526,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Tejido Adiposo,27,False,0.2903744062587315,30.721133805752398,29.1510351535362,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Nucleos alto grado,13,True,0.8197899563183494,84.76953907815631,81.8251888392169,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Mitosis,28,True,0.9248234545033572,95.77154308617234,92.02261666189521,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Immune cells,23,False,0.3807908015260465,30.060120240480963,38.18419447590834,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Tumor,48,False,0.8639025054466231,88.37675350701403,85.70474281897127,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,necrosis,18,False,0.8912429378531074,95.17034068136272,88.85771543086172,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Stroma,12,False,0.5455917874396136,64.76953907815631,54.53907815631262,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Tejido Adiposo,27,False,0.29826140437724075,31.663326653306612,30.036369034365023,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Nucleos alto grado,13,True,0.8949821595036807,94.74781158816174,89.39942924936673,0.0004997501249375312,0.03948025987006497,2000.0,0.5719007233188196
tier0_f3,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Mitosis,28,True,0.8720094619277181,91.21508962067529,86.99160364437564,0.0004997501249375312,0.0022271714922048997,448.0,0.7071843003900528
tier0_f3,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Immune cells,23,False,0.3579309591435438,31.117132138390996,35.858238033963424,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Tumor,48,False,0.8055365537079913,81.4922884535223,80.25435945532861,0.0004997501249375312,0.014729950900163666,610.0,0.6531716453508016
tier0_f3,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,necrosis,18,False,0.6846312951730228,71.16506877865777,68.39771200963364,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Stroma,12,False,0.49049509087110926,53.03251354731138,49.0516882034181,,,,
tier0_f3,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Tejido Adiposo,27,False,0.2069324143925988,21.863276365152146,20.85205255276118,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Nucleos alto grado,13,True,0.9045509464357632,95.47094188376754,90.26052104208416,0.0004997501249375312,0.01999000499750125,2000.0,0.5733454223525289
tier0_f3,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Mitosis,28,True,0.8829445473489234,92.16432865731463,87.88004580589752,0.0004997501249375312,0.00078064012490242,1280.0,0.7179464118125103
tier0_f3,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Immune cells,23,False,0.36588195995006945,32.38476953907816,36.70645639104295,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Tumor,48,False,0.8204997276688453,82.84569138276552,81.44622578490313,0.0004997501249375312,0.015376166941241077,1820.0,0.6807444788711662
tier0_f3,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,necrosis,18,False,0.6991525423728814,72.56513026052104,69.77955911823648,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Stroma,12,False,0.49798711755233493,54.30861723446894,49.799599198396784,,,,
tier0_f3,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Tejido Adiposo,27,False,0.20686137737575566,21.92384769539078,20.99161285534031,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Nucleos alto grado,13,True,0.8431965026198206,87.16131721550646,84.23381537178952,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Mitosis,28,True,0.9474428840913854,95.862859524802,94.49249687369738,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Immune cells,23,False,0.45053164372587573,40.87119633180492,45.07584682023308,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Tumor,48,False,0.8539781098716059,89.00583576490203,85.05106294289287,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,necrosis,18,False,0.8119640242627065,88.56815339724885,81.08586911213007,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Stroma,12,False,0.5750644105563679,55.762817840766985,57.4892316242879,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_1,False,False,score_3,Tejido Adiposo,27,False,0.12104560553848065,11.775739891621509,12.309913081067728,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Nucleos alto grado,13,True,0.8515443477183308,88.09619238476954,84.9853553260367,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Mitosis,28,True,0.9533167399861079,96.09218436873746,94.84111079301458,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Immune cells,23,False,0.4645123859420876,42.84569138276553,46.48253027794719,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Tumor,48,False,0.8644726988017429,89.77955911823648,85.76068804275218,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,necrosis,18,False,0.8210026006636176,89.37875751503006,81.88154085949677,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Stroma,12,False,0.586352657004831,56.85370741482966,58.59719438877755,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_1,False,False,score_3,Tejido Adiposo,27,False,0.12093665151583337,11.863727454909819,12.488681065835374,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Nucleos alto grado,13,True,0.8459609759233663,87.11963318049187,84.50957129573219,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Mitosis,28,True,0.9230432374165344,93.32013338891204,92.06626272851783,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Immune cells,23,False,0.5528730609569588,47.72822009170488,55.26306250792904,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Tumor,48,False,0.8688390163474357,88.80783659858274,86.52259622064749,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,necrosis,18,False,0.7950800622835762,83.99333055439766,79.40345514334678,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Stroma,12,False,0.625391685815751,67.36140058357648,62.510421008753646,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_2,False,False,score_3,Tejido Adiposo,27,False,0.08962776691192449,7.0862859524802,9.185154308122211,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Nucleos alto grado,13,True,0.8562223117196939,88.13627254509018,85.45090180360722,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Mitosis,28,True,0.9322108705718917,93.94789579158316,92.75336387059835,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Immune cells,23,False,0.5634768543750769,49.17835671342685,56.29171386250763,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Tumor,48,False,0.8808210784313726,89.93987975951904,87.36472945891784,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,necrosis,18,False,0.8054882970137207,84.80961923847696,80.34068136272545,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Stroma,12,False,0.6363727858293076,68.45691382765531,63.577154308617246,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_2,False,False,score_3,Tejido Adiposo,27,False,0.08604473246028532,6.813627254509018,9.03584947673124,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Nucleos alto grado,13,True,0.8476164454016523,88.49520633597332,84.67470420367461,0.0004997501249375312,0.08045977011494253,2000.0,0.5547023385343651
tier0_f4,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Mitosis,28,True,0.9477872263975806,96.46727803251355,94.52673733103077,0.0004997501249375312,0.002320185614849188,430.0,0.7282566087424207
tier0_f4,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Immune cells,23,False,0.4153284538635205,38.182576073363904,41.57166935498487,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Tumor,48,False,0.8506498631866976,87.44268445185494,84.72149854105878,0.0004997501249375312,0.07585139318885449,645.0,0.7306446001002198
tier0_f4,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,necrosis,18,False,0.7943363777917218,86.56731971654855,79.3293501922097,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Stroma,12,False,0.563235498920688,54.616506877865774,56.30905238293733,,,,
tier0_f4,corroboracion,train,lamina,4799,3,score_3,True,True,score_3,Tejido Adiposo,27,False,0.12604389804725094,11.275531471446437,12.807033794945424,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Nucleos alto grado,13,True,0.8558815328851576,89.4188376753507,85.41698782179743,0.0004997501249375312,0.053973013493253376,2000.0,0.5419877197728733
tier0_f4,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Mitosis,28,True,0.9538811067376708,96.91382765531063,94.89693673060408,0.0004997501249375312,0.0007639419404125286,1308.0,0.7444019259505482
tier0_f4,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Immune cells,23,False,0.42662494066351375,40.20040080160321,42.72719351746973,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Tumor,48,False,0.861817470043573,88.41683366733467,85.500167000668,0.0004997501249375312,0.07490431930016403,1828.0,0.7260330694438342
tier0_f4,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,necrosis,18,False,0.8044794188861986,87.51503006012024,80.24048096192385,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Stroma,12,False,0.5735205314009661,55.69138276553106,57.31963927855711,,,,
tier0_f4,corroboracion,train,region_anotada,2496,3,score_3,True,True,score_3,Tejido Adiposo,27,False,0.12359179754886519,10.94188376753507,12.75142878349291,,,,
